Location_x,Location_y,PCI,RSRP,RSRQ,SNR,Location_SC1_x,Location_SC1_y,Location_SC2_x,Location_SC2_y,Location_SC3_x,Location_SC3_y,Location_SC5_x,Location_SC5_y,Power_SC1,Power_SC2,Power_SC3,Power_SC5,file_name,time
296,229,1,-94.3,-6.8,26.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165437.1.nmf,54:39.4
296,229,1,-95.2,-6.5,27,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165437.1.nmf,54:38.1
296,229,1,-95.3,-6.4,27.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165437.1.nmf,54:37.3
656,277,54,-79.5,-6.3,26.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161910.1.nmf,19:12.3
656,277,54,-79.8,-6.3,26.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161910.1.nmf,19:11.1
656,277,54,-83.1,-6.3,29.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161910.1.nmf,19:10.0
196,210,1,-84.9,-6.4,17.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165847.1.nmf,58:50.2
196,210,1,-82.7,-6.4,16.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165847.1.nmf,58:49.5
196,210,1,-80.8,-6.6,18.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165847.1.nmf,58:47.7
196,210,1,-86.6,-6.5,24.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165847.1.nmf,58:47.3
111,222,1,-91.4,-6.7,23.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170022.1.nmf,00:27.9
111,222,1,-92.3,-6.6,23.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170022.1.nmf,00:26.7
111,222,1,-93.5,-6.7,21.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170022.1.nmf,00:25.5
111,222,1,-93.9,-6.3,23.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170022.1.nmf,00:24.0
111,222,1,-96.9,-6.4,21.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170022.1.nmf,00:22.9
718,105,3,-78.2,-7.7,29.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111335.1.nmf,13:42.1
718,105,3,-82.8,-5.7,29.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111335.1.nmf,13:41.6
718,105,3,-74.8,-6.1,28.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111335.1.nmf,13:41.1
718,105,3,-81.3,-6.1,28,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111335.1.nmf,13:40.6
718,105,3,-80.1,-6.1,27.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111335.1.nmf,13:40.1
718,105,3,-77.9,-6.1,27.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111335.1.nmf,13:39.6
718,105,3,-78.4,-6,28.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111335.1.nmf,13:39.1
718,105,3,-79.3,-5.9,28.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111335.1.nmf,13:38.6
718,105,3,-79.7,-6,28.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111335.1.nmf,13:38.1
718,105,3,-79.4,-6.1,29.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111335.1.nmf,13:37.6
718,105,3,-78.6,-5.9,28.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111335.1.nmf,13:37.1
718,105,3,-79.6,-6.2,27.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111335.1.nmf,13:36.6
718,105,3,-79.9,-6.2,25.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111335.1.nmf,13:36.1
718,105,3,-83.3,-5.9,25.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111335.1.nmf,13:35.6
525,250,54,-104,-8.2,8.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162937.1.nmf,29:40.6
525,250,54,-106,-10,6.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162937.1.nmf,29:39.7
525,250,54,-104.3,-9.1,3.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162937.1.nmf,29:38.2
525,250,54,-100.9,-8.7,1.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162937.1.nmf,29:37.6
150,212,1,-94.6,-9.2,18.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165906.1.nmf,59:12.1
150,212,1,-92.9,-8.7,24.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165906.1.nmf,59:11.2
150,212,1,-91.4,-9.1,24.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165906.1.nmf,59:10.0
150,212,1,-92.4,-8.2,25.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165906.1.nmf,59:08.8
150,212,1,-92,-8.2,19.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165906.1.nmf,59:07.4
444,124,2,-97.9,-9.3,4.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163627.1.nmf,36:30.0
444,124,2,-85.2,-8.8,12.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163627.1.nmf,36:29.1
444,124,2,-82.8,-9.1,14.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163627.1.nmf,36:27.9
828,138,3,-87.8,-6.6,14.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170440.1.nmf,04:42.9
828,138,3,-86.7,-6.8,13.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170440.1.nmf,04:41.6
828,138,3,-87.6,-6.5,13.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170440.1.nmf,04:40.7
375,229,1,-93.9,-6.4,26.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165709.1.nmf,57:12.2
375,229,1,-94.6,-6.3,23.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165709.1.nmf,57:10.4
375,229,1,-96.8,-6.3,22.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165709.1.nmf,57:09.2
743,172,3,-78.1,-6,28.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111010.1.nmf,10:16.6
743,172,3,-82.8,-6.1,28.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111010.1.nmf,10:16.1
743,172,3,-78.1,-6.1,28.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111010.1.nmf,10:15.6
743,172,3,-79.8,-6,28.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111010.1.nmf,10:15.1
743,172,3,-79.6,-6,28.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111010.1.nmf,10:14.6
743,172,3,-81.3,-6,28.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111010.1.nmf,10:14.1
743,172,3,-81,-6,28.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111010.1.nmf,10:13.6
743,172,3,-78.8,-6,28.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111010.1.nmf,10:13.1
743,172,3,-78.5,-6,28.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111010.1.nmf,10:12.6
743,172,3,-79,-5.9,29,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111010.1.nmf,10:12.1
743,172,3,-76.1,-5.9,28.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111010.1.nmf,10:11.6
743,172,3,-76.4,-6.1,28.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111010.1.nmf,10:11.1
743,172,3,-80.6,-5.3,28.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111010.1.nmf,10:10.6
779,169,3,-77.8,-6.2,29.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110006.1.nmf,00:13.9
779,169,3,-79,-7.1,29.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110006.1.nmf,00:13.4
779,169,3,-78.1,-6.9,29.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110006.1.nmf,00:12.9
779,169,3,-76.6,-6,29.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110006.1.nmf,00:12.4
779,169,3,-81.4,-6.3,29,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110006.1.nmf,00:11.9
779,169,3,-78.5,-5.9,29.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110006.1.nmf,00:11.4
779,169,3,-77.2,-6.4,29.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110006.1.nmf,00:10.9
779,169,3,-77.4,-5.7,29.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110006.1.nmf,00:10.4
779,169,3,-77.4,-6.2,29.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110006.1.nmf,00:09.9
779,169,3,-76.8,-6,28.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110006.1.nmf,00:09.4
779,169,3,-76.8,-6.1,28.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110006.1.nmf,00:08.9
779,169,3,-75.2,-6.1,29.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110006.1.nmf,00:08.4
779,169,3,-80.7,-6.1,28.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110006.1.nmf,00:07.9
779,169,3,-76.1,-8.6,28.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110006.1.nmf,00:07.4
779,169,3,-77.8,-7.4,29.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110006.1.nmf,00:06.9
779,169,3,-76.9,-7,29,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110006.1.nmf,00:06.4
548,209,54,-90.2,-6.8,12.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163347.1.nmf,33:51.5
548,209,54,-83.8,-7,16.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163347.1.nmf,33:50.7
548,209,54,-90.1,-6.7,13.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163347.1.nmf,33:49.1
548,209,54,-90.4,-7.1,10,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163347.1.nmf,33:47.9
354,230,1,-92.9,-8.3,27.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165524.1.nmf,55:27.1
354,230,1,-91,-6.4,23.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165524.1.nmf,55:25.5
354,230,1,-95.5,-6.5,23.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165524.1.nmf,55:24.3
783,150,3,-74.9,-6,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110156.1.nmf,02:02.6
783,150,3,-76.3,-5.9,29.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110156.1.nmf,02:02.1
783,150,3,-72,-6,29.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110156.1.nmf,02:01.6
783,150,3,-73.3,-6,29.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110156.1.nmf,02:01.1
783,150,3,-74.3,-6,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110156.1.nmf,02:00.6
783,150,3,-75.1,-6.4,29.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110156.1.nmf,02:00.1
783,150,3,-74,-6.3,29.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110156.1.nmf,01:59.6
783,150,3,-74.1,-5.9,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110156.1.nmf,01:59.1
783,150,3,-73.6,-6,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110156.1.nmf,01:58.6
783,150,3,-73.5,-6.1,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110156.1.nmf,01:58.1
783,150,3,-73.2,-8.3,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110156.1.nmf,01:57.6
783,150,3,-73.8,-6.9,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110156.1.nmf,01:57.1
783,150,3,-73.2,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110156.1.nmf,01:56.6
222,192,1,-96.8,-6.4,24.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164315.1.nmf,43:19.5
222,192,1,-93.3,-6.3,23.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164315.1.nmf,43:17.1
222,192,1,-95,-6.4,26.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164315.1.nmf,43:17.1
152,183,1,-99.6,-6.8,14.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164851.1.nmf,48:52.5
152,183,1,-97.6,-6.8,19,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164851.1.nmf,48:51.2
152,183,1,-100.4,-6.5,18.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164851.1.nmf,48:51.0
814,106,3,-89.6,-9.1,14.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170509.1.nmf,05:14.1
814,106,3,-86.5,-9.1,18.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170509.1.nmf,05:12.4
814,106,3,-89.3,-9.2,15.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170509.1.nmf,05:11.0
814,106,3,-93.4,-9.5,11.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170509.1.nmf,05:10.0
814,106,3,-85.3,-9.2,19.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170509.1.nmf,05:09.8
379,247,1,-95.6,-6.6,23.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165700.1.nmf,57:03.9
379,247,1,-94.4,-7.5,24.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165700.1.nmf,57:01.6
379,247,1,-96.1,-6.8,23.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165700.1.nmf,57:00.6
379,247,1,-104.2,-6.6,17.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165700.1.nmf,57:00.3
278,147,1,-97.6,-6.9,23.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164113.1.nmf,41:17.1
278,147,1,-95.4,-6.4,26.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164113.1.nmf,41:16.0
278,147,1,-94.5,-6.6,27,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164113.1.nmf,41:14.7
278,147,1,-96.4,-6.4,25.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164113.1.nmf,41:13.5
771,151,3,-63.9,-6.2,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110702.1.nmf,07:08.2
771,151,3,-69.3,-6.1,29.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110702.1.nmf,07:07.7
771,151,3,-66.9,-6,29.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110702.1.nmf,07:07.2
771,151,3,-69.8,-5.9,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110702.1.nmf,07:06.7
771,151,3,-70.9,-6.2,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110702.1.nmf,07:06.2
771,151,3,-65.1,-5.9,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110702.1.nmf,07:05.7
771,151,3,-65.1,-6.3,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110702.1.nmf,07:05.2
771,151,3,-65.2,-6.2,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110702.1.nmf,07:04.7
771,151,3,-65.4,-5.9,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110702.1.nmf,07:04.2
771,151,3,-65.6,-6.3,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110702.1.nmf,07:03.7
771,151,3,-67.1,-6.3,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110702.1.nmf,07:03.2
771,151,3,-64.9,-6.4,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110702.1.nmf,07:02.7
771,151,3,-62.8,-6.3,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110702.1.nmf,07:02.2
450,104,2,-89.2,-9.1,26.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163637.1.nmf,36:40.2
450,104,2,-90.8,-9,24.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163637.1.nmf,36:38.9
450,104,2,-96.4,-9.2,20.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163637.1.nmf,36:38.7
729,172,3,-70.8,-6,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111023.1.nmf,10:28.7
729,172,3,-71.3,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111023.1.nmf,10:28.2
729,172,3,-70.7,-6.1,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111023.1.nmf,10:27.7
729,172,3,-70.1,-6.1,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111023.1.nmf,10:27.2
729,172,3,-71.3,-6,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111023.1.nmf,10:26.7
729,172,3,-69.1,-6.1,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111023.1.nmf,10:26.2
729,172,3,-68.8,-6.1,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111023.1.nmf,10:25.7
729,172,3,-71.3,-6.1,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111023.1.nmf,10:25.2
729,172,3,-73.3,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111023.1.nmf,10:24.7
729,172,3,-73.3,-6.3,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111023.1.nmf,10:24.2
729,172,3,-71,-6,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111023.1.nmf,10:23.7
727,275,54,-95.9,-6.6,20.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161751.1.nmf,17:55.3
727,275,54,-91.4,-6.5,26.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161751.1.nmf,17:54.3
727,275,54,-92.1,-6.6,27.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161751.1.nmf,17:51.5
727,275,54,-97.6,-6.5,24.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161751.1.nmf,17:51.0
719,126,3,-79,-5.9,29.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111321.1.nmf,13:27.5
719,126,3,-75.1,-6,29.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111321.1.nmf,13:27.0
719,126,3,-75.6,-6,29.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111321.1.nmf,13:26.5
719,126,3,-75.7,-6.1,29.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111321.1.nmf,13:26.0
719,126,3,-75.7,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111321.1.nmf,13:25.5
719,126,3,-74.1,-6.1,29.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111321.1.nmf,13:25.0
719,126,3,-74.3,-6.1,30,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111321.1.nmf,13:24.5
719,126,3,-74.8,-5.9,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111321.1.nmf,13:24.0
719,126,3,-75.3,-6,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111321.1.nmf,13:23.5
719,126,3,-75.9,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111321.1.nmf,13:23.0
719,126,3,-75.9,-6,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111321.1.nmf,13:22.5
719,126,3,-76.1,-6.1,29.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111321.1.nmf,13:22.0
719,126,3,-76.9,-6,29.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111321.1.nmf,13:21.4
728,257,3,-90.9,-6.4,28.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171411.1.nmf,14:13.8
728,257,3,-91.6,-6.3,26.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171411.1.nmf,14:12.3
728,257,3,-90.8,-6.4,24.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171411.1.nmf,14:12.2
300,275,1,-82.9,-6.2,22.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165346.1.nmf,53:51.9
300,275,1,-85.1,-6.4,20.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165346.1.nmf,53:50.7
300,275,1,-84.9,-6.2,20.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165346.1.nmf,53:48.3
300,275,1,-87.4,-6.4,19.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165346.1.nmf,53:48.2
512,194,2,-78.1,-6.4,25.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163443.1.nmf,34:45.1
512,194,2,-73.8,-6.3,27.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163443.1.nmf,34:43.7
783,274,3,-96.1,-10.9,0.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161721.1.nmf,17:28.0
783,274,3,-96.8,-10,2.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161721.1.nmf,17:26.7
783,274,3,-94.6,-9.9,3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161721.1.nmf,17:25.0
783,274,54,-94.8,-5.8,1.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161721.1.nmf,17:23.6
783,274,54,-98.6,-9.6,22.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161721.1.nmf,17:23.1
783,274,54,-95.8,-9.3,23.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161721.1.nmf,17:21.9
293,212,1,-75.4,-6.4,26.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170132.1.nmf,01:35.4
293,212,1,-76.6,-6.2,27.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170132.1.nmf,01:34.1
293,212,1,-77.2,-6.3,29.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170132.1.nmf,01:32.8
293,212,1,-73.4,-6.3,29,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170132.1.nmf,01:32.0
561,276,54,-102.2,-6.8,16.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162901.1.nmf,29:05.1
561,276,54,-98.2,-6.4,20.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162901.1.nmf,29:03.5
561,276,54,-102,-6.8,13.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162901.1.nmf,29:02.7
561,276,54,-95.4,-6.9,13.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162901.1.nmf,29:01.8
353,256,1,-96.6,-6.9,25.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165514.1.nmf,55:16.5
353,256,1,-94.2,-6.3,28.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165514.1.nmf,55:15.7
353,256,1,-102.3,-6.6,21.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165514.1.nmf,55:14.2
764,111,3,-83.5,-5.9,29.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111240.1.nmf,12:45.2
764,111,3,-80.6,-5.9,29.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111240.1.nmf,12:44.7
764,111,3,-78.3,-6,29.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111240.1.nmf,12:44.2
764,111,3,-78.4,-6.8,29.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111240.1.nmf,12:43.7
764,111,3,-83.3,-5.9,28.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111240.1.nmf,12:43.2
764,111,3,-80.1,-6.9,28.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111240.1.nmf,12:42.7
764,111,3,-79.3,-6.3,29.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111240.1.nmf,12:42.2
764,111,3,-78,-6.4,29.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111240.1.nmf,12:41.7
764,111,3,-77.4,-5.7,29.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111240.1.nmf,12:41.2
764,111,3,-77.9,-5.2,29.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111240.1.nmf,12:40.7
764,111,3,-82.2,-5.9,28.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111240.1.nmf,12:40.2
111,176,1,-106.2,-7.2,17.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165947.1.nmf,59:49.5
111,176,1,-112.7,-6.8,13.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165947.1.nmf,59:48.3
111,176,1,-107.2,-7.5,16.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165947.1.nmf,59:47.2
219,153,1,-97.4,-7.1,11.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164340.1.nmf,43:42.7
219,153,1,-95.9,-6.5,23.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164340.1.nmf,43:41.5
219,153,1,-98,-6.4,21.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164340.1.nmf,43:40.4
704,295,54,-93.9,-7.3,23.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171555.1.nmf,15:58.2
704,295,54,-89.5,-6.3,27.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171555.1.nmf,15:55.8
704,295,54,-95.4,-6.3,26.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171555.1.nmf,15:55.4
782,246,54,-104.6,-15.2,-3.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161603.1.nmf,16:08.0
782,246,54,-102.1,-13.3,-2.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161603.1.nmf,16:06.6
782,246,54,-104.8,-11.9,-3.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161603.1.nmf,16:05.7
782,246,54,-107.1,-16.3,-4.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161603.1.nmf,16:04.0
208,189,1,-92.3,-6.4,26.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164325.1.nmf,43:30.3
208,189,1,-90.4,-6.3,26.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164325.1.nmf,43:29.1
208,189,1,-86.1,-6.4,29,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164325.1.nmf,43:27.9
208,189,1,-86.3,-6.6,26.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164325.1.nmf,43:26.3
208,189,1,-87.3,-6.2,29,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164325.1.nmf,43:25.6
200,232,1,-81.7,-6.5,16.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165003.1.nmf,50:05.4
